index,deg
4446,319
4447,38
4448,38
4449,38
4450,38
4451,219
4452,38
4453,1983
4455,1146
4456,1129
4457,1138
4459,219
4460,1151
4461,1092
4462,1165
4463,219
4464,219
4465,219
4466,219
4467,1065
4468,219
4469,219
4471,1389
4472,219
4473,219
4475,1427
4476,219
4477,219
4478,2521
4480,219
4481,1363
4482,1315
4484,1296
4485,1164
4486,1210
4488,219
4490,927
4492,219
4494,219
4495,219
4496,219
4498,219
4499,219
4501,878
4502,864
4503,855
4504,219
4506,219
4507,219
4508,219
4510,219
4511,219
4512,1067
4514,1522
4515,1002
4516,1037
4517,1008
4518,963
4520,991
4521,1014
4522,308
4523,79
4525,137
4532,226
4535,2432
4536,2216
4537,309
4538,431
4545,456
4548,12
4550,330
4551,288
4559,120
4560,219
4562,219
4564,219
4565,1557
4566,219
4568,219
4570,219
4571,219
4573,1692
4574,12
4575,2236
4576,3742
4577,12
4578,2007
4580,2079
4581,1991
4582,219
4583,3531
4584,1697
4585,1673
4587,1566
4589,3140
4590,69
4592,219
4598,219
4606,1634
4607,219
4608,219
4614,219
4615,219
4616,219
4617,1085
4619,219
4622,219
4626,906
4627,551
4629,219
4630,341
4631,274
4632,283
4633,219
4636,215
4637,214
4638,219
4639,219
4640,169
4642,42
4643,823
4644,219
4646,219
4647,489
4648,394
4649,345
4652,307
4653,219
4654,129
4655,219
4657,1899
4658,1494
4663,673
4664,219
4665,700
4668,763
4673,219
4674,672
4675,635
4676,219
4677,805
4678,839
4679,219
4682,219
4683,219
4684,219
4685,219
4686,219
4687,812
4689,733
4691,128
4696,542
4698,553
4701,440
4703,430
4712,656
4714,594
4715,640
4717,628
4719,137
4730,336
4737,28
4738,31
4741,47
4742,67
4743,92
4745,12
4746,64
4747,61
4748,320
4749,327
4750,306
4751,322
4753,12
4754,185
4755,330
4757,47
4758,63
4760,253
4761,249
4762,12
4763,269
4764,14
4765,208
4766,211
4767,810
4768,22
4769,184
4770,180
4772,203
4773,144
4774,180
4775,79
4776,176
4778,167
4781,389
4788,55
4789,233
4790,229
4791,241
4792,242
4793,64
4795,16
4797,2658
4798,3310
4800,477
4805,2414
4806,417
4808,3553
4809,437
4810,125
4811,124
4813,1800
4814,21
4816,1391
4820,1802
4822,26
4823,1881
4824,447
4825,2203
4826,482
4827,2273
4831,31
4832,76
4833,40
4836,378
4838,295
4842,106
4844,357
4848,107
4852,416
4853,92
4854,6
4856,612
4862,376
4864,1430
4870,1091
4871,82
4872,1154
4873,111
4876,86
4877,94
4878,171
4879,172
4881,184
4888,101
4889,75
4891,186
4894,12
4895,103
4896,6
4917,193
4918,191
4919,191
4920,233
4921,242
4925,125
4926,231
4934,1680
4935,1465
4937,893
4940,37
4942,162
4943,159
4944,157
4945,157
4948,157
4951,169
4954,57
4955,33
4959,85
4960,173
4961,36
4963,166
4964,166
4965,161
4969,169
4982,160
4983,125
4985,190
4986,1389
4988,690
4991,397
4992,409
4993,1381
4996,279
5002,2216
5003,379
5004,2239
5006,2283
5007,343
5008,2354
5010,2189
5011,396
5012,420
5019,2029
5021,283
5022,303
5023,59
5024,327
5025,338
5026,331
5027,347
5029,319
5032,350
5034,357
5035,381
5036,553
5038,426
5043,15
5044,31
5046,357
5047,412
5049,460
5050,506
5051,564
5062,279
5070,404
5073,283
5074,18
5075,241
5077,265
5079,122
5083,245
5085,244
5086,245
5088,98
5089,91
5090,80
5091,65
5092,44
5094,35
5096,241
5098,60
5101,78
5104,275
5105,1509
5106,271
5107,263
5108,279
5109,281
5111,288
5112,283
5113,263
5115,1821
5116,1914
5117,279
5118,280
5120,308
5121,1018
5122,680
5123,248
5124,249
5126,248
5127,769
5128,242
5129,259
5131,261
5132,257
5133,262
5134,1179
5135,265
5136,1399
5137,274
5141,1061
5142,1254
5145,1578
5146,1387
5148,510
5150,1367
5151,1224
5152,1009
5155,707
5157,557
5158,519
5159,574
5160,644
5162,712
5170,60
5171,82
5172,859
5173,1297
5179,657
5180,636
5184,237
5187,26
5188,32
5189,27
5191,1276
5198,42
5203,1333
5207,2059
5209,361
5210,139
5212,191
5213,230
5214,427
5216,394
5217,1119
5219,1006
5220,881
5221,322
5223,28
5224,80
5226,616
5227,805
5229,321
5230,21
5232,10
5233,19
5234,42
5240,1248
5242,62
5244,388
5246,597
5248,526
5250,571
5251,74
5254,544
5255,494
5259,16
5261,642
5263,236
5264,465
5265,1576
5266,58
5267,558
5268,206
5274,193
5275,454
5279,467
5281,362
5282,432
5283,321
5284,270
5285,387
5286,293
5287,374
5288,225
5289,439
5290,473
5292,433
5293,16
5294,50
5295,50
5296,42
5298,348
5299,399
5300,337
5301,355
5303,8
5304,10
5306,2542
5308,271
5309,1337
5310,2183
5314,441
5318,2592
5320,449
5321,1947
5322,1912
5323,1893
5325,1289
5326,1287
5328,495
5331,417
5332,104
5333,419
5334,438
5336,50
5337,462
5344,271
5345,275
5346,199
5347,206
5348,272
5349,271
5350,235
5351,271
5352,271
5353,278
5354,271
5355,223
5356,271
5357,271
5358,271
5359,271
5360,243
5361,271
5362,291
5363,315
5364,328
5365,329
5366,308
5367,296
5368,302
5369,1157
5370,1530
5371,271
5372,285
5373,1722
5374,1931
5375,283
5376,279
5377,116
5378,282
5379,57
5380,350
5381,402
5382,195
5383,106
5384,76
5385,73
5386,65
5387,56
5388,516
5389,56
5390,55
5391,54
5392,53
5393,54
5394,52
5395,50
5396,333
5397,338
5398,335
5399,186
5400,131
5401,329
5402,369
5403,2200
5404,2043
5407,1432
5408,1439
5409,1190
5410,400
5411,366
5412,679
5414,489
5415,470
5416,329
5417,684
5418,437
5420,403
5421,1018
5423,323
5424,322
5426,756
5427,277
5428,215
5430,220
5432,1075
5433,1022
5434,966
5435,891
5436,839
5437,809
5438,637
5439,690
5441,889
5442,667
5443,310
5444,506
5446,312
5448,3194
5449,252
5452,1192
5453,5090
5454,3873
5457,1010
5458,2715
5459,252
5460,1314
5461,1593
5464,206
5474,1268
5475,277
5478,745
5482,803
5483,201
5484,616
5485,114
5486,1309
5487,847
5488,1274
5489,1089
5490,803
5492,582
5493,586
5494,434
5495,623
5496,606
5497,580
5498,504
5499,721
5500,1240
5501,477
5502,1062
5504,558
5505,707
5506,775
5507,581
5508,603
5509,503
5513,538
5515,865
5516,2274
5517,765
5518,402
5520,4155
5521,3713
5522,3445
5523,2250
5524,2145
5525,680
5526,2116
5527,1779
5528,1466
5529,657
5530,1220
5531,334
5533,687
5534,446
5535,473
5536,583
5537,481
5538,627
5539,533
5540,589
5541,534
5542,321
5543,623
5544,698
5545,615
5546,595
5547,504
5548,756
5549,495
5550,88
5551,45
5552,47
5553,60
5554,67
5555,61
5556,80
5557,66
5558,95
5559,46
5560,86
5561,90
5562,105
5563,103
5564,94
5565,115
5566,126
5567,120
5568,506
5569,73
5575,547
5577,142
5578,580
5579,558
5580,11
5581,31
5582,31
5583,26
5584,46
5585,223
5591,15
5598,692
5602,143
5603,147
5604,142
5605,170
5606,164
5607,139
5608,151
5609,157
5610,172
5612,195
5613,154
5614,204
5615,218
5619,303
5620,676
5622,573
5624,592
5625,483
5628,248
5629,267
5630,6
5631,212
5632,154
5633,132
5634,484
5635,32
5636,213
5637,1590
5638,1625
5639,1786
5640,1836
5641,1828
5642,1897
5643,2023
5644,2046
5646,212
5647,2340
5648,207
5649,2438
5651,1936
5652,1320
5655,81
5659,69
5660,70
5662,71
5663,48
5665,22
5667,54
5670,458
5671,181
5673,165
5674,160
5675,123
5678,452
5679,156
5682,114
5684,81
5687,4733
5688,742
5689,659
5690,739
5691,726
5692,619
5693,638
5694,2338
5695,624
5696,672
5697,5151
5698,682
5699,557
5700,523
5702,546
5703,499
5704,524
5705,964
5706,1451
5707,1204
5708,294
5709,1073
5710,1000
5711,969
5712,777
5713,969
5714,493
5715,770
5716,846
5717,895
5718,754
5719,720
5720,1606
5721,1695
5722,608
5723,352
5724,362
5725,332
5726,365
5727,353
5728,358
5729,381
5730,347
5731,360
5732,338
5733,349
5734,877
5735,409
5736,328
5737,326
5738,329
5739,409
5740,516
5742,479
5743,466
5744,317
5745,469
5746,109
5747,173
5748,592
5749,417
5750,388
5751,366
5752,373
5753,372
5754,259
5755,334
5757,257
5758,199
5759,200
5760,255
5762,185
5763,208
5765,164
5766,229
5767,62
5768,181
5770,296
5771,269
5772,304
5774,239
5775,220
5776,193
5778,218
5779,196
5780,212
5783,34
5789,249
5795,157
5798,498
5799,336
5801,237
5802,158
5805,272
5806,358
5807,254
5808,308
5810,17
5817,326
5818,292
5820,304
5823,335
5824,1253
5827,3084
5828,2287
5830,1605
5831,769
5832,1417
5834,1374
5836,1201
5838,322
5839,183
5840,1077
5841,1516
5844,358
5851,1586
5854,122
5857,152
5858,269
5861,556
5863,591
5869,537
5875,249
5878,2079
5884,1177
5886,935
5892,19
5894,790
5895,562
5896,877
5897,1172
5898,604
5899,597
5900,1209
5901,669
5902,803
5903,718
5904,740
5905,685
5906,781
5907,810
5908,1472
5909,1484
5910,622
5911,349
5913,388
5915,992
5916,1050
5917,990
5918,575
5919,1665
5920,575
5922,355
5924,923
5928,2017
5929,2139
5930,228
5934,3608
5937,8
5942,416
5943,62
5945,810
5946,2738
5947,414
5949,1083
5965,152
5971,969
5973,830
5988,353
5989,205
5992,291
5993,205
5997,37
5999,6
6000,160
6001,473
6002,2477
6003,1634
6004,1524
6005,51
6006,1282
6007,1121
6008,1125
6014,336
6024,156
6025,132
6029,71
6031,72
6032,61
6033,3135
6034,2185
6035,1843
6036,1686
6042,333
6043,316
6044,1502
6045,303
6046,1424
6047,88
6049,909
6051,43
6056,1294
6057,70
6065,834
6069,779
6070,292
6073,816
6074,658
6075,612
6078,539
6079,577
6081,1074
6082,1315
6083,1259
6084,160
6085,1151
6087,1086
6088,1070
6090,383
6093,947
6094,936
6095,974
6098,312
6099,772
6100,334
6101,286
6102,326
6103,372
6104,160
6106,351
6107,301
6108,401
6109,346
6110,375
6111,374
6112,407
6113,379
6115,25
6116,1407
6117,594
6118,312
6120,859
6121,928
6123,227
6124,312
6125,142
6126,344
6128,4356
6131,245
6132,287
6133,25
6134,278
6135,118
6136,558
6137,22
6138,326
6140,311
6141,57
6142,317
6143,32
6144,591
6145,404
6146,315
6148,170
6151,453
6152,473
6153,469
6154,504
6156,213
6157,500
6158,652
6159,282
6160,579
6161,560
6162,450
6163,575
6164,490
6166,586
6167,93
6168,455
6169,82
6170,56
6171,76
6172,76
6173,70
6175,87
6176,653
6177,98
6178,105
6179,102
6180,94
6181,103
6182,115
6183,128
6184,773
6185,1230
6186,1202
6187,1190
6191,3303
6192,782
6193,107
6197,599
6198,1037
6199,541
6200,46
6201,336
6202,179
6203,173
6204,373
6205,46
6206,74
6207,243
6209,79
6210,171
6211,233
6212,108
6214,363
6215,201
6216,2759
6219,123
6220,134
6221,112
6224,121
6225,133
6226,129
6227,256
6228,25
6229,160
6230,152
6231,178
6232,187
6233,179
6234,182
6235,58
6240,502
6241,87
6243,494
6244,85
6246,47
6247,36
6248,35
6249,36
6250,411
6252,98
6253,1686
6254,114
6256,217
6262,3593
6263,120
6264,109
6266,95
6268,85
6271,204
6272,1451
6274,357
6275,647
6276,420
6277,226
6278,241
6279,203
6280,344
6281,1411
6282,1361
6283,418
6285,1122
6286,1166
6287,286
6289,119
6290,132
6291,147
6292,2607
6293,2488
6294,1974
6295,1719
6297,149
6298,1612
6299,171
6300,1421
6301,254
6302,199
6303,282
6304,717
6305,36
6308,111
6310,888
6311,799
6313,903
6316,239
6317,656
6318,216
6319,1390
6320,64
6321,2031
6323,2955
6329,1517
6331,1611
6332,1522
6333,1271
6334,1157
6335,1289
6336,1241
6337,87
6338,195
6340,134
6341,1403
6342,170
6343,654
6345,237
6346,226
6348,205
6350,209
6351,164
6353,141
6356,78
6357,267
6364,1546
6366,685
6368,123
6369,114
6372,147
6374,383
6377,104
6378,84
6379,311
6380,91
6382,69
6385,81
6386,70
6387,69
6388,69
6389,69
6393,132
6394,94
6395,93
6396,137
6397,112
6398,135
6399,69
6400,112
6401,112
6402,101
6404,106
6405,95
6406,88
6409,636
6410,24
6412,150
6416,516
6420,2311
6421,2110
6422,1854
6423,1591
6424,167
6425,56
6426,53
6427,37
6429,223
6430,717
6432,243
6433,109
6434,302
6436,199
6437,209
6438,284
6439,440
6440,155
6441,182
6442,17
6443,187
6444,204
6445,199
6446,214
6447,199
6448,161
6450,176
6452,172
6454,136
6456,165
6457,14
6458,143
6461,5742
6462,207
6463,231
6464,217
6465,188
6467,199
6469,227
6470,167
6472,208
6474,221
6475,209
6476,66
6477,3
6479,51
6480,348
6484,498
6486,110
6487,632
6488,77
6490,75
6492,635
6493,146
6494,164
6495,111
6497,167
6498,166
6499,112
6500,104
6501,158
6502,1743
6503,109
6504,146
6505,56
6507,102
6508,41
6509,123
6510,332
6511,261
6512,245
6515,263
6519,216
6520,294
6521,201
6522,339
6523,346
6524,415
6525,421
6526,423
6527,523
6529,281
6530,44
6531,484
6532,1176
6533,1241
6534,2105
6537,467
6541,138
6545,160
6546,1122
6549,1398
6550,1438
6551,1451
6552,217
6553,772
6554,1081
6555,1678
6556,1816
6558,1062
6559,1909
6560,2112
6561,2542
6562,659
6563,505
6564,535
6565,570
6566,608
6568,579
6569,643
6570,619
6571,249
6572,654
6573,627
6574,667
6575,172
6576,703
6578,1001
6579,1030
6582,332
6585,214
6586,193
6590,175
6592,46
6595,140
6597,1718
6598,1605
6599,53
6600,1392
6602,32
6604,29
6605,5
6608,749
6609,615
6611,494
6612,325
6613,359
6614,16
6617,327
6619,332
6620,333
6621,20
6622,224
6623,25
6624,25
6625,31
6626,385
6627,174
6628,176
6629,214
6633,57
6634,128
6638,97
6640,134
6642,34
6643,169
6644,22
6645,19
6646,194
6647,377
6649,470
6650,490
6651,47
6652,535
6654,547
6655,1105
6656,47
6657,429
6659,560
6660,549
6661,2010
6662,609
6665,51
6669,1142
6670,1199
6671,83
6672,303
6674,933
6675,347
6676,48
6677,47
6679,459
6680,426
6681,466
6684,1240
6690,93
6691,842
6694,92
6695,1180
6696,1099
6697,1049
6698,1095
6699,582
6701,819
6702,972
6703,105
6704,749
6705,97
6706,44
6708,126
6709,777
6711,878
6714,855
6715,96
6716,589
6717,684
6718,830
6719,887
6720,874
6721,664
6723,932
6724,917
6725,1341
6727,953
6728,5
6729,1796
6730,990
6731,1009
6732,41
6733,669
6734,575
6735,742
6736,676
6737,152
6738,648
6739,1084
6740,714
6741,732
6742,1019
6743,746
6744,728
6745,734
6747,12
6748,751
6749,19
6752,66
6754,1145
6755,54
6757,61
6758,31
6759,25
6761,50
6762,78
6763,35
6764,129
6765,130
6766,128
6767,2644
6768,38
6769,191
6770,1041
6771,1041
6772,2295
6773,11
6774,81
6775,1121
6776,932
6777,377
6778,48
6779,25
6780,11
6781,1156
6782,83
6783,67
6784,338
6785,372
6786,272
6787,317
6788,342
6789,332
6790,262
6791,325
6792,282
6793,393
6794,36
6795,329
6796,34
6798,280
6799,15
6800,27
6801,254
6802,375
6803,359
6804,344
6805,329
6806,450
6807,404
6808,399
6809,357
6810,407
6811,2537
6812,172
6813,396
6814,353
6815,363
6816,1606
6818,312
6819,252
6820,215
6821,226
6822,247
6824,258
6825,256
6826,263
6827,243
6829,257
6830,200
6831,235
6832,220
6833,220
6834,247
6835,159
6836,304
6837,270
6838,2533
6839,334
6840,299
6841,320
6842,2573
6843,195
6844,3008
6845,348
6846,269
6847,271
6848,281
6849,243
6851,245
6852,264
6853,345
6855,1693
6856,1728
6857,1783
6859,170
6860,504
6862,1632
6863,1652
6864,526
6865,485
6867,230
6868,1589
6869,1358
6870,1384
6873,164
6874,346
6875,351
6878,1288
6879,92
6880,1350
6881,87
6883,1493
6884,39
6886,1625
6887,494
6888,687
6889,617
6890,612
6891,538
6892,541
6893,585
6894,502
6895,509
6896,669
6897,149
6898,525
6899,491
6900,416
6901,386
6902,489
6903,493
6904,13
6907,93
6908,36
6909,28
6910,1294
6913,1415
6915,41
6916,1126
6918,898
6919,775
6921,121
6934,39
6935,49
6939,153
6940,256
6941,444
6942,463
6944,2847
6947,80
6956,245
6958,21
6959,33
6960,14
6963,415
6965,229
6967,250
6968,241
6973,2757
6982,101
6984,392
6985,211
6999,11
7006,22
7008,1275
7009,1377
7010,1364
7011,1623
7012,2079
7013,785
7015,2457
7016,7
7020,287
7022,573
7029,398
7034,40
7035,44
7036,56
7037,74
7038,156
7040,226
7042,272
7043,5
7047,322
7048,332
7050,283
7051,261
7052,351
7060,1464
7062,1553
7064,1574
7067,1563
7068,1247
7070,767
7071,750
7072,680
7073,667
7074,590
7075,486
7076,944
7077,837
7078,819
7079,875
7080,833
7081,928
7082,872
7083,983
7084,1001
7085,461
7086,930
7087,1004
7088,976
7089,1217
7090,1298
7091,1431
7092,1455
7093,55
7094,164
7096,122
7100,80
7102,165
7112,438
7114,438
7115,407
7116,360
7117,274
7119,758
7124,209
7126,174
7128,346
7129,392
7130,379
7131,383
7133,400
7135,466
7136,377
7137,461
7138,172
7139,451
7140,505
7141,529
7142,503
7143,637
7144,338
7145,279
7146,428
7147,465
7148,296
7150,330
7151,51
7152,51
7153,578
7156,355
7157,378
7158,368
7160,329
7161,523
7162,290
7163,354
7164,349
7165,361
7166,381
7167,430
7168,494
7169,147
7170,291
7171,623
7172,611
7173,614
7174,664
7175,690
7176,676
7177,704
7179,652
7180,650
7181,821
7182,14
7185,110
7187,1325
7188,194
7190,216
7191,212
7192,195
7193,180
7194,271
7196,546
7197,226
7199,449
7202,410
7203,174
7205,334
7206,345
7208,246
7212,309
7214,150
7215,153
7216,166
7217,151
7218,160
7219,161
7222,299
7223,191
7224,187
7225,192
7227,581
7228,225
7229,210
7231,185
7232,193
7235,252
7236,267
7237,250
7238,265
7243,197
7248,305
7249,540
7250,290
7251,279
7254,246
7255,245
7256,143
7257,225
7259,220
7261,235
7264,154
7265,193
7266,134
7267,3630
7268,188
7269,4704
7270,168
7271,57
7272,167
7273,203
7274,1981
7275,130
7276,62
7277,114
7278,97
7279,99
7280,61
7281,453
7282,3015
7283,3055
7284,3090
7285,1792
7286,816
7287,1418
7288,3100
7289,3104
7290,2139
7291,294
7292,1497
7293,3269
7294,259
7295,3335
7296,219
7297,171
7298,130
7300,12
7303,188
7306,94
7311,136
7314,135
7315,74
7316,2257
7317,86
7318,86
7320,82
7322,79
7323,77
7326,66
7328,70
7329,3413
7330,90
7334,715
7335,190
7339,126
7340,134
7342,718
7347,1748
7352,410
7355,254
7357,263
7359,1801
7365,234
7367,683
7368,487
7375,735
7376,518
7377,20
7378,1547
7379,17
7380,665
7381,987
7382,1087
7383,1099
7385,1627
7386,1589
7388,1349
7389,1236
7390,1126
7391,1080
7392,951
7393,408
7395,682
7396,142
7397,621
7401,213
7402,105
7406,148
7414,66
7415,248
7418,102
7422,181
7424,54
7427,20
7433,124
7435,487
7437,568
7440,376
7442,521
7443,485
7444,569
7448,471
7449,460
7450,485
7451,404
7455,1367
7457,1117
7460,912
7461,793
7463,810
7465,683
7466,653
7470,26
7471,142
7472,185
7474,75
7475,49
7476,176
7477,30
7478,45
7479,48
7480,10
7481,216
7483,207
7484,3
7486,189
7487,233
7493,1073
7495,53
7496,1853
7497,216
7499,74
7500,39
7505,144
7506,107
7507,850
7509,776
7511,85
7512,137
7513,596
7514,410
7516,470
7517,69
7518,511
7519,541
7520,187
7521,54
7522,1094
7524,290
7525,973
7528,206
7529,227
7530,1117
7531,153
7532,972
7533,335
7534,135
7535,273
7536,121
7538,2259
7539,1485
7540,1103
7541,283
7545,784
7546,2133
7547,2951
7548,2795
7549,2647
7550,2493
7551,2287
7552,1647
7553,1539
7554,364
7555,1816
7556,399
7557,445
7558,1393
7559,354
7560,1749
7562,1664
7563,106
7564,361
7565,335
7566,4474
7567,329
7568,838
7569,1520
7570,1844
7574,7
7576,6
7577,229
7579,236
7581,280
7582,244
7583,185
7584,185
7586,168
7587,141
7588,61
7589,283
7590,293
7591,289
7598,474
7599,604
7601,687
7602,825
7605,85
7606,171
7607,421
7608,1036
7609,169
7610,157
7611,57
7612,53
7613,161
7614,23
7615,364
7616,184
7617,394
7618,397
7619,368
7620,389
7621,989
7622,895
7623,1179
7624,396
7625,816
7626,907
7627,479
7629,939
7630,1164
7631,924
7632,996
7633,1054
7634,1125
7635,452
7636,440
7637,429
7638,296
7639,284
7640,331
7641,380
7642,343
7643,78
7644,428
7645,60
7646,76
7647,1618
7648,264
7650,34
7651,578
7652,19
7656,206
7657,1142
7660,354
7661,337
7662,1269
7663,65
7665,318
7666,244
7668,338
7669,1244
7670,278
7671,322
7672,725
7673,1277
7674,1104
7675,1042
7676,921
7677,855
7678,38
7679,715
7680,362
7681,1334
7682,757
7683,729
7684,656
7685,35
7686,570
7687,623
7688,655
7689,77
7690,559
7691,612
7692,372
7694,75
7695,55
7696,635
7697,385
7700,51
7701,57
7702,48
7703,17
7704,1639
7705,1545
7706,408
7707,518
7708,506
7709,2707
7710,110
7711,488
7712,742
7713,281
7714,1493
7715,297
7716,767
7718,781
7719,805
7721,827
7722,783
7723,1133
7724,485
7725,4389
7727,518
7728,534
7729,88
7730,88
7731,631
7732,748
7734,694
7735,316
7736,590
7737,615
7738,633
7739,642
7740,717
7741,2110
7742,2055
7744,672
7745,2018
7746,598
7747,675
7748,3304
7749,642
7750,660
7751,641
7752,564
7753,578
7754,1001
7756,695
7757,379
7758,825
7759,805
7760,775
7761,803
7762,756
7765,601
7767,3912
7768,736
7769,708
7770,719
7771,634
7772,724
7773,284
7775,402
7776,391
7777,372
7778,312
7780,310
7782,468
7783,278
7784,313
7787,276
7788,244
7789,240
7791,539
7794,518
7795,462
7796,527
7798,530
7799,839
7800,485
7801,474
7805,434
7806,417
7807,1164
7808,1298
7809,1327
7810,1240
7811,1251
7812,1243
7813,1232
7814,1241
7815,1209
7816,1277
7817,1253
7818,1241
7819,1233
7820,1186
7821,1193
7822,1190
7823,1173
7824,1375
7825,1625
7826,1483
7827,1484
7828,1411
7829,1546
7830,1409
7832,1487
7833,1171
7834,1409
7835,1439
7836,1388
7838,1346
7839,1329
7840,1293
7841,884
7842,963
7843,923
7844,927
7846,881
7847,893
7849,904
7850,1021
7851,903
7852,927
7853,839
7855,823
7856,845
7857,790
7858,221
7859,950
7860,1031
7861,1030
7862,1039
7863,1050
7864,1019
7865,1105
7866,1074
7867,1183
7868,1148
7869,1136
7870,1120
7871,1204
7872,1161
7873,1158
7874,984
7876,955
7878,1017
7881,1037
7882,772
7885,1633
7886,1586
7888,706
7891,600
7898,601
7900,15
7905,742
7908,472
7909,339
7910,398
7911,379
7912,2305
7913,587
7914,2123
7915,631
7916,458
7917,3010
7919,765
7920,779
7921,886
7922,1014
7923,1044
7924,1857
7926,3277
7927,436
7928,235
7929,224
7930,172
7931,217
7932,507
7933,4386
7934,613
7936,6949
7939,27
7943,19
7945,8
7958,85
7959,199
7960,165
7961,209
7962,601
7963,121
7966,85
7972,58
7973,60
7975,670
7978,178
7980,219
7983,248
7989,467
7997,1199
8002,842
8006,920
8007,1059
8008,1687
8009,1992
8010,2029
8011,2028
8012,2084
8013,131
8014,2178
8015,1716
8016,2238
