index,deg
24356,765
24357,740
24358,716
24373,727
24386,436
24387,574
24388,530
24389,534
24390,508
24391,533
24392,528
24393,512
24394,476
24395,445
24396,461
24397,427
24398,444
24399,491
24400,514
24402,414
24403,426
24404,396
24405,450
24406,439
24407,394
24408,413
24410,416
24411,362
24412,347
24413,631
24414,732
24415,715
24416,703
24418,702
24419,701
24420,669
24421,666
24422,696
24423,665
24424,687
24425,633
24426,622
24428,643
24429,668
24430,621
24431,587
24432,551
24433,541
24434,606
24435,622
24436,614
24437,622
24438,568
24439,517
24440,172
24441,247
24452,193
24455,214
24456,161
24460,160
24464,165
24469,406
24471,443
24473,389
24475,399
24477,386
24479,418
24489,282
24492,291
24493,248
24498,971
24499,1023
24500,472
24504,116
24505,51
24506,38
24508,888
24510,233
24511,260
24520,31
24521,31
24524,108
24526,105
24531,90
24532,95
24536,422
24538,73
24542,64
24549,1397
24550,180
24551,4
24555,1635
24558,1473
24559,1452
24560,1431
24563,94
24564,1250
24565,1220
24566,1211
24567,1141
24568,1156
24569,1087
24570,1084
24571,1077
24572,975
24573,1099
24574,1010
24582,17
24590,966
24593,82
24594,82
24595,82
24596,82
24597,82
24598,83
24599,84
24600,84
24601,85
24602,92
24603,561
24605,602
24606,530
24607,528
24610,491
24611,526
24616,506
24617,598
24618,472
24619,513
24625,518
24628,526
24630,799
24631,937
24632,892
24633,931
24634,896
24635,892
24636,867
24637,836
24638,852
24640,813
24641,847
24642,765
24643,802
24646,745
24647,730
24648,719
24649,750
24650,729
24651,710
24652,717
24653,652
24654,650
24655,594
24713,63
24717,15
24723,917
24725,126
24727,36
24728,1313
24729,1050
24730,946
24732,11
24733,11
24734,43
24735,540
24736,438
24737,307
24738,179
24755,857
24757,711
24761,332
24762,257
24763,242
24766,626
24767,835
24768,846
24769,865
24770,793
24772,723
24773,740
24774,649
24775,683
24776,748
24777,643
24779,568
24780,898
24781,573
24782,604
24783,578
24784,548
24785,531
24786,571
24788,499
24791,443
24793,1060
24794,1379
24795,1382
24796,1365
24797,1286
24798,1227
24799,1221
24800,1164
24801,1177
24802,1150
24803,1161
24804,1081
24806,1028
24807,395
24808,1014
24809,961
24810,918
24811,949
24813,972
24814,916
24815,849
24816,841
24817,783
24818,908
24819,900
24849,421
24850,440
24851,378
24852,364
24853,324
24854,304
24858,264
24860,181
24861,133
24877,28
24894,19
24895,13
24898,2293
24899,2244
24900,1918
24902,51
24903,155
24905,114
24906,103
24907,99
24908,79
24909,83
24911,87
24912,82
24914,54
24915,53
24916,1809
24917,44
24918,35
24919,15
24921,14
24922,817
24924,7
24926,208
24927,208
24945,6
24956,568
24958,1392
24959,853
24961,742
24963,699
24972,25
24973,458
24984,1430
24985,1119
24986,545
24987,370
24989,148
24993,26
24994,20
24999,21
25003,43
25004,687
25005,671
25007,475
25009,179
25010,395
25017,36
25022,11
25024,120
25025,369
25026,359
25028,275
25029,264
25030,245
25031,190
25034,99
25036,212
25038,144
25039,83
25045,784
25047,588
25049,497
25050,434
25051,170
25054,385
25055,374
25059,235
25061,10
25062,112
25063,139
25068,240
25083,548
25084,451
25085,387
25086,286
25087,241
25088,252
25090,229
25092,83
25093,83
25094,76
25101,27
25105,83
25111,18
25113,881
25114,782
25115,696
25116,573
25117,508
25118,431
25119,113
25120,300
25121,237
25122,257
25123,202
25124,230
25125,221
25126,192
25127,173
25128,164
25129,142
25130,149
25132,143
25133,2025
25134,112
25135,103
25136,95
25137,97
25138,95
25139,85
25140,86
25141,88
25142,83
25143,83
25144,83
25145,83
25146,559
25147,87
25148,59
25150,1193
25151,1176
25154,731
25157,578
25158,607
25159,508
25174,752
25175,660
25176,565
25177,510
25178,319
25179,231
25181,147
25183,112
25187,326
25189,25
25190,560
25191,365
25192,336
25193,364
25194,238
25195,222
25196,170
25197,153
25198,146
25199,78
25200,1438
25201,665
25202,674
25204,558
25205,497
25206,351
25207,298
25208,182
25209,145
25211,100
25213,1704
25214,955
25215,992
25216,855
25218,827
25221,602
25222,630
25224,488
25227,101
25242,136
25245,72
25246,2008
25247,1243
25248,447
25249,430
25250,330
25251,224
25252,1316
25253,991
25259,147
25260,129
25268,193
25276,1675
25277,649
25278,149
25279,510
25280,571
25284,448
25285,447
25286,380
25289,365
25290,343
25291,342
25292,341
25296,296
25297,288
25309,848
25310,850
25311,715
25312,732
25313,753
25314,695
25315,622
25316,733
25317,685
25318,476
25319,525
25321,387
25322,907
25324,129
25329,32
25331,126
25332,1798
25333,1138
25334,884
25336,487
25337,754
25338,625
25339,410
25340,366
25341,223
25342,186
25344,164
25345,42
25346,30
25347,36
25348,1276
25349,634
25351,371
25352,234
25354,3076
25355,1390
25356,1387
25357,1084
25358,1101
25359,1036
25360,1095
25361,1029
25362,954
25363,608
25366,752
25368,682
25370,715
25377,848
25380,602
25390,955
25395,1323
25397,1143
25398,1086
25399,1119
25401,1014
25404,984
25407,957
25411,849
25412,893
25413,873
25415,851
25416,864
25418,233
25420,272
25424,249
25425,219
25432,224
25435,170
25437,205
25443,152
25444,390
25447,394
25450,397
25451,313
25452,388
25454,423
25455,400
25457,359
25459,351
25462,302
25463,288
25465,285
25467,242
25471,196
25473,34
25475,29
25477,1588
25478,1148
25479,775
25480,528
25481,1314
25482,733
25483,537
25484,265
25486,197
25487,100
25488,51
25489,41
25494,77
25496,44
25497,1198
25507,131
25513,110
25517,58
25525,1412
25526,272
25527,236
25528,206
25529,175
25530,107
25531,95
25532,86
25533,75
25534,55
25535,55
25536,128
25537,49
25538,1495
25539,274
25540,1319
25541,1297
25542,1215
25543,1261
25544,1254
25545,1163
25546,1155
25547,1190
25548,1181
25549,1073
25550,1066
25551,1046
25552,1054
25553,795
25554,1674
25555,1643
25556,1494
25557,1264
25558,1239
25559,1143
25560,1063
25561,997
25562,871
25563,825
25564,804
25565,858
25566,840
25567,1016
25568,825
25569,849
25570,681
25571,685
25572,653
25573,540
25574,506
25575,541
25576,504
25577,537
25578,482
25579,327
25581,542
25582,515
25584,504
25585,478
25586,462
25587,358
25588,318
25589,261
25591,190
25592,111
25593,97
25594,573
25596,104
25597,1426
25598,1342
25599,1318
25600,1380
25601,1079
25602,1029
25603,567
25604,553
25605,330
25606,90
25607,743
25609,899
25610,932
25611,910
25612,894
25613,847
25614,864
25615,920
25616,812
25617,852
25618,788
25619,786
25620,822
25621,1765
25622,762
25623,745
25625,683
25626,673
25628,685
25630,628
25631,635
25632,590
25633,558
25636,475
25637,458
25638,400
25639,388
25640,348
25641,331
25642,295
25643,337
25644,224
25646,234
25647,196
25649,185
25650,180
25651,139
25652,156
25653,117
25655,125
25656,102
25658,102
25661,425
25671,1354
25672,33
25673,53
25674,759
25676,389
25677,422
25678,328
25682,56
25683,1092
25684,823
25685,652
25686,2041
25687,826
25692,1117
25693,769
25694,731
25695,661
25696,603
25699,380
25701,332
25704,170
25707,69
25709,47
25711,288
25713,2128
25714,1842
25715,324
25716,65
25717,39
25719,452
25721,879
25722,314
25723,190
25724,96
25728,11
25729,77
25730,269
25731,147
25732,114
25733,104
25734,107
25736,83
25737,91
25738,80
25739,74
25740,78
25742,1062
25743,423
25744,581
25745,531
25746,436
25747,415
25748,381
25749,272
25750,254
25751,241
25753,169
25754,37
25755,2075
25757,1061
25758,701
25759,539
25760,467
25762,436
25763,245
25764,254
25770,334
25771,277
25772,230
25773,171
25774,345
25777,56
25778,54
25781,370
25782,484
25783,369
25785,320
25786,281
25787,240
25788,236
25789,247
25790,246
25791,227
25792,218
25793,172
25794,161
25795,160
25817,30
25825,938
25826,858
25828,184
25829,25
25830,391
25838,316
25847,21
25852,239
25854,772
25855,605
25856,547
25857,461
25858,346
25859,335
25860,308
25861,257
25862,329
25864,253
25865,370
25870,252
25873,219
25874,216
25877,189
25878,562
25879,82
25880,74
25881,69
25882,67
25883,65
25884,65
25885,65
25886,79
25889,15
25890,1712
25891,539
25893,266
25894,185
25895,176
25902,1116
25903,556
25904,452
25905,1092
25920,980
25921,929
25922,870
25923,879
25924,805
25925,738
25926,661
25927,750
25928,637
25929,698
25930,563
25931,402
25934,157
25935,169
25944,146
25945,131
25954,92
25959,191
25960,206
25961,205
25962,194
25963,198
25964,196
25965,195
25966,195
25967,197
25968,193
25969,194
25970,192
25971,190
25972,191
25973,205
25974,190
25975,190
25976,189
25977,188
25978,189
25979,190
25980,189
25981,189
25982,189
25983,189
25984,189
25985,188
25986,189
25987,215
25990,461
25991,294
25992,279
25993,280
25994,252
25995,254
25996,215
25997,237
25998,220
25999,216
26000,221
26001,188
26002,218
26003,221
26004,208
26005,208
26006,211
26007,210
26008,210
26009,211
26010,214
26011,198
26012,212
26013,198
26014,188
26015,188
26016,188
26017,188
26018,188
26019,188
26020,188
26021,188
26022,188
26023,188
26024,188
26025,188
26026,188
26027,188
26028,188
26029,188
26030,188
26031,188
26032,188
26033,188
26034,188
26035,188
26036,188
26037,188
26038,188
26039,188
26040,188
26041,188
26042,188
26043,188
26044,188
26045,188
26046,188
26047,188
26048,188
26049,188
26050,188
26051,188
26052,188
26053,188
26054,188
26056,188
26057,188
26058,188
26059,188
26060,188
26061,188
26062,188
26063,188
26064,188
26065,188
26066,188
26067,188
26070,215
26074,203
26075,209
26076,180
26078,192
26079,184
26088,153
26093,158
26094,153
26099,335
26100,300
26103,345
26105,293
26111,252
26112,292
26113,237
26117,225
26118,223
26122,648
26130,129
26131,148
26132,10
26133,1110
26134,848
26135,646
26137,511
26139,214
26142,83
26158,118
26163,188
26173,68
26176,423
26181,465
26191,446
26196,391
26201,367
26204,493
26216,522
26222,510
26223,498
26224,478
26229,490
26232,271
26243,228
26249,183
26251,175
26262,343
26266,332
26273,303
26286,727
26287,610
26288,510
26289,439
26291,434
26292,468
26293,430
26294,366
26295,389
26296,400
26297,333
26298,357
26299,728
26300,301
26302,250
26303,259
26304,279
26305,217
26306,220
26307,17
26308,159
26310,141
26312,188
26313,188
26314,188
26315,188
26316,188
26317,188
26318,188
26319,188
26320,188
26321,188
26322,188
26323,188
26324,188
26325,188
26326,83
26327,188
26328,188
26329,188
26330,188
26331,188
26332,22
26337,783
26341,765
26342,732
26344,739
26346,694
26351,711
26352,641
26353,805
26356,719
26357,610
26360,635
26362,560
26364,592
26365,544
26366,1079
26370,74
26371,1487
26372,1567
26373,1406
26374,1375
26375,1316
26376,1231
26377,1263
26378,1245
26379,1193
26381,1112
26382,1028
26383,998
26384,974
26385,982
26386,956
26392,854
26393,540
26394,636
26395,715
26396,684
26397,614
26398,679
26399,643
26400,615
26401,594
26402,606
26403,574
26404,570
26405,577
26406,547
26407,687
26408,539
26409,553
26410,530
26411,563
26412,567
26413,582
26414,538
26415,451
26416,502
26417,525
26418,489
26419,501
26420,444
26421,42
26425,127
26426,90
26430,147
26431,120
26433,54
26434,41
26435,478
26436,37
26439,1011
26440,946
26441,924
26442,841
26443,763
26444,767
26445,774
26446,718
26447,750
26448,312
26449,340
26450,343
26451,330
26452,312
26453,338
26454,325
26455,324
26456,322
26457,316
26458,317
26459,310
26460,314
26461,316
26462,329
26463,314
26464,312
26465,315
26466,308
26467,300
26468,298
26469,299
26470,294
26471,292
26472,299
26473,291
26474,293
26475,345
26476,458
26477,479
26478,443
26479,446
26480,417
26481,423
26482,402
26483,419
26484,366
26485,366
26486,383
26487,389
26488,378
26490,353
26491,343
26492,358
26493,349
26494,330
26495,351
26496,353
26497,345
26498,338
26499,346
26500,332
26501,330
26505,423
26506,397
26516,426
26519,317
26524,338
26527,320
26529,481
26534,526
26537,508
26539,489
26540,453
26543,340
26553,438
26568,196
26580,166
26581,155
26587,312
26595,270
26597,293
26610,324
26612,376
26613,365
26614,369
26615,328
26616,357
26617,316
26618,358
26619,292
26620,324
26621,322
26622,319
26623,263
26624,404
26625,298
26626,256
26627,305
26628,291
26629,246
26630,279
26631,312
26632,241
26633,222
26634,276
26635,251
26636,231
26637,256
26638,448
26639,535
26640,532
26641,522
26642,532
26643,505
26644,495
26645,529
26646,505
26647,539
26648,504
26649,516
26650,477
26651,410
26653,480
26654,471
26655,422
26656,408
26657,436
26658,426
26659,422
26660,469
26661,410
26662,410
26663,442
26664,396
26672,554
26673,588
26681,497
26682,507
26683,451
26684,487
26685,420
26688,460
26690,424
26692,97
26693,198
26694,193
26695,175
26696,223
26697,160
26698,188
26699,170
26700,139
26701,149
26702,121
26703,120
26704,100
26705,102
26706,509
26708,97
26709,40
26710,60
26711,16
26712,966
26713,936
26714,802
26715,679
26716,675
26720,37
26721,32
26722,274
26724,103
26725,53
26726,50
26727,49
26733,56
26746,287
26747,292
26748,289
26749,289
26750,288
26751,289
26752,288
26753,288
26754,288
26755,287
26756,287
26757,287
26758,287
26759,287
26761,287
26762,287
26763,287
26764,287
26767,303
26768,301
26769,281
26771,85
26772,73
26773,677
26774,781
26775,800
26776,845
26777,854
26778,782
26779,801
26780,796
26781,833
26782,742
26783,765
26784,731
26785,694
26786,647
26787,850
26788,680
26789,655
26790,602
26791,591
26792,601
26793,572
26794,561
26795,562
26796,548
26797,542
26798,562
26799,533
26800,944
26802,1692
26803,1568
26804,1290
26805,1207
26806,1226
26807,1127
26808,1090
26809,1104
26810,1086
26811,1035
26812,1020
26813,976
26814,31
26815,976
26816,993
26817,942
26818,906
26819,913
26820,909
26821,859
26822,897
26823,908
26824,898
26825,886
26826,874
26908,1804
26938,384
26939,374
26941,345
26942,345
26943,351
26944,341
26945,339
26946,303
26947,334
26948,326
26950,385
26957,104
26963,520
26964,695
26965,624
26966,621
26967,616
26968,674
26969,609
26970,628
26971,546
26972,554
26973,539
26974,510
26975,537
26979,504
26981,424
26982,424
26983,487
26984,432
26985,404
26988,405
26989,426
27044,6
27048,13
27049,21
27050,10
27051,12
27061,42
27065,1891
27066,1717
27067,1591
27068,1585
27069,1317
27070,1023
27071,993
27086,761
27099,41
27100,176
27105,94
27107,120
27108,96
27112,46
27113,165
27118,881
27120,527
27121,425
27122,398
27123,348
27124,310
27125,279
27126,249
27127,812
27128,701
27129,706
27130,736
27131,567
27132,571
27133,579
27134,417
27135,362
27136,383
27137,393
27138,392
27139,335
27141,232
27142,240
27143,203
27144,217
27146,169
27148,172
27151,183
27152,147
27155,350
27157,335
27158,291
27159,292
27161,302
27163,242
27166,255
27167,564
27169,198
27171,189
27174,189
27179,113
27180,158
27187,453
27189,326
27191,297
27192,317
27194,148
27199,994
27200,890
27201,856
27203,698
27206,673
27224,7
27239,91
27242,114
27248,735
27258,31
27262,14
27284,748
27286,732
27290,56
27294,3
27296,269
27303,595
27357,86
27370,309
27371,550
27372,541
27373,469
27374,455
27376,398
27377,387
27378,385
27379,357
27380,326
27382,327
27383,298
27384,539
27385,304
27386,280
27387,267
27388,300
27389,299
27390,276
27391,283
27392,283
27393,193
27394,216
27395,217
27396,205
27397,883
27401,46
27404,20
27406,2061
27408,1352
27409,1221
27411,126
27412,694
27413,743
27415,616
27416,643
27418,696
27419,599
27420,627
27421,557
27422,618
27423,571
27424,32
27425,75
27426,75
27427,75
27428,75
27429,75
27430,75
27431,75
27432,75
27433,75
27434,75
27435,75
27436,71
27437,38
27438,75
27439,31
27440,31
27441,31
27447,440
27448,228
27449,204
27450,96
27451,96
27452,130
27453,159
27454,154
27455,161
27457,113
27459,140
27460,136
27461,115
27462,124
27463,126
27464,104
27466,95
27467,96
27468,89
27469,80
27470,87
27471,89
27472,79
27473,78
27474,76
27475,76
27476,75
27477,75
27533,986
27534,1154
27535,1114
27536,1133
27537,1108
27538,1098
27539,1073
27540,1077
27541,988
27542,1011
27543,1027
27545,976
27546,960
27547,1096
27548,932
27549,949
27550,816
27551,832
27552,865
27553,833
27554,752
27555,824
27556,808
27557,811
27558,792
27559,714
27560,1679
27563,2816
27564,2661
27565,2555
27566,2513
27567,2213
27568,2142
27569,2097
27570,1916
27571,1891
27572,1838
27573,1899
27575,1654
27576,1566
27577,1535
27578,1307
27579,1352
27580,1359
27581,1286
27582,1252
27583,1194
27584,1141
27585,1139
27586,1189
27682,261
27695,1750
27696,83
27701,64
27709,83
27710,1511
27711,1467
27712,1381
27714,1147
27715,1042
27716,1025
27717,1000
27718,873
27719,950
27720,840
27721,741
27722,644
27723,118
27724,152
27726,149
27731,115
27733,120
27734,137
27735,113
27737,568
27740,104
27742,96
27744,88
27745,84
27746,85
27748,83
27749,83
27756,319
27757,208
27758,156
27763,124
27768,22
27770,2015
27771,1530
27772,1431
27774,1194
27775,1083
27776,996
27779,442
27780,304
27783,160
27785,13
27786,94
27788,44
27791,161
27792,1064
27802,605
27815,9
27826,130
27827,84
27837,1821
27839,1550
27840,1495
27842,531
27843,377
27844,377
27848,8
27849,861
27850,454
27851,218
27853,63
27858,206
27859,265
27860,227
27863,248
27864,213
27866,211
27868,221
27870,196
27871,171
27872,263
27874,194
27875,203
27876,222
27877,172
27879,187
27880,182
27881,167
27882,157
27884,160
27887,1287
27888,771
27889,701
27890,562
27891,637
27892,560
27893,594
27894,503
27895,413
27896,389
27897,358
27898,370
27900,391
27902,304
27903,314
27904,242
27905,286
27906,325
27907,321
27908,306
27909,270
27910,293
27911,246
27913,94
27926,75
27941,197
27942,131
27943,103
27944,36
27945,1141
27946,941
27947,763
27948,709
27950,408
27952,250
27956,140
27957,157
27961,99
27962,90
27966,88
27967,219
27968,84
27971,1304
27972,294
27973,289
27974,243
27975,228
27976,229
27977,223
27978,222
27979,219
27980,219
27982,219
27983,219
27984,219
27985,219
27986,219
27987,219
27988,71
27989,19
27990,12
27991,5
27993,99
27995,26
27996,1453
27997,1277
27998,609
27999,559
28002,298
28003,268
28005,85
28006,46
28008,5
28009,3839
28010,3752
28011,3445
28012,2232
28013,1569
28014,1471
28015,1391
28016,1104
28017,1097
28018,659
28020,477
28022,149
28023,54
28024,986
28025,933
28026,782
28027,847
28028,628
28029,535
28030,530
28032,374
28033,293
28034,271
28035,149
28037,160
28038,174
28039,152
28041,103
28043,89
28048,539
28049,894
28050,918
28051,847
28052,828
28053,775
28054,696
28055,681
28056,704
28057,655
28058,628
28059,575
28060,549
28061,511
28062,63
28063,558
28064,488
28065,437
28066,416
28067,324
28068,308
28069,203
28070,198
28071,190
28072,167
28073,167
28074,149
28092,110
28097,17
28100,6
28101,390
28103,1369
28106,242
28107,271
28109,31
28110,29
28121,5
28122,3
28132,156
28133,117
28134,164
28142,125
28145,92
28154,101
28158,225
28159,211
28160,220
28161,198
28167,189
28176,139
28183,130
28184,6
28187,21
28188,21
28213,76
28232,543
28233,261
28234,250
28235,123
28241,137
28243,106
28252,139
28260,40
28266,25
28267,168
28269,140
28270,122
28271,127
28272,53
28274,15
28283,396
28286,281
28292,376
28293,580
28294,515
28295,465
28296,411
28299,425
28304,378
28305,343
28307,366
28308,354
28309,301
28312,259
28313,230
28316,284
28318,243
28319,89
28322,95
28325,204
28326,117
28328,543
28329,325
28332,71
28334,71
28335,69
28336,1516
28338,137
28339,96
28345,1770
28346,28
28347,24
28349,17
28351,8
28360,23
28361,28
28362,34
28364,31
28372,566
28373,14
28374,78
28376,117
28380,108
28381,108
28390,51
28391,51
28397,41
28398,35
28423,6
28437,234
28442,124
28456,322
28457,280
28458,227
28459,236
28460,200
28462,171
28465,609
28466,604
28467,580
28469,451
28470,532
28471,474
28473,459
28475,411
28476,427
28477,370
28478,356
28479,337
28480,323
28490,22
28491,32
28494,1482
28495,1486
28499,1009
28501,946
28502,859
28503,690
28505,665
28506,572
28509,175
28510,258
28513,240
28514,223
28518,204
28522,155
28524,169
28526,180
28527,153
28531,128
28535,137
28538,236
28539,209
28540,205
28547,623
28548,682
28549,421
28552,368
28553,406
28554,352
28555,301
28557,276
28558,288
28561,248
28562,267
28563,791
28564,1457
28565,1204
28566,1191
28567,1237
28568,1198
28569,1166
28570,1169
28571,1132
28572,1051
28573,1104
28574,959
28575,870
28576,769
28577,1441
28578,826
28579,812
28580,810
28581,753
28582,687
28583,670
28584,668
28585,662
28586,670
28587,619
28588,549
28589,517
28590,503
28591,297
28592,462
28593,469
28595,435
28598,387
28599,406
28600,387
28602,369
28603,348
28604,335
28605,518
28606,279
28609,275
28611,162
28614,1634
28615,1635
28617,1494
28619,110
28620,108
28623,30
28632,111
28633,84
28645,163
28646,508
28647,458
28648,375
28649,361
28650,228
28652,243
28653,210
28654,206
28655,193
28656,182
28657,194
28658,175
28659,466
28660,159
28661,170
28662,166
28663,158
28665,131
28666,126
28667,123
28668,119
28669,114
28670,122
28671,112
28673,178
28674,1084
28676,551
28679,439
28680,256
28683,326
28686,178
28687,212
28691,179
28699,180
28701,228
28702,202
28703,211
28704,215
28705,215
28706,214
28707,198
28708,201
28709,211
28710,212
28711,192
28712,192
28714,179
28715,178
28716,179
28717,178
28718,178
28719,178
28720,178
28721,178
28722,178
28723,178
28724,178
28725,178
28726,706
28728,22
28730,17
28733,1045
28734,1009
28735,872
28736,842
28737,757
28738,741
28740,33
28743,627
28744,648
28745,528
28746,545
28747,579
28748,508
28749,512
28750,510
28751,478
28756,90
28778,54
28781,484
28782,309
28787,726
28788,759
28790,539
28791,475
28792,497
28793,375
28794,519
28797,326
28798,303
28799,246
28800,187
28803,158
28804,136
28805,147
28806,131
28807,123
28810,494
28812,341
28822,116
28824,1251
28825,1248
28826,1171
28827,1026
28828,807
28829,765
28830,700
28831,701
28832,658
28833,646
28834,604
28835,651
28843,1557
28844,1110
28845,1003
28846,994
28847,836
28848,611
28850,548
28851,550
28856,1412
28857,1074
28859,1051
28860,988
28861,865
28863,119
28865,119
28866,119
28869,87
28870,99
28874,86
28879,62
28880,50
28882,47
28884,41
28885,39
28910,10
28965,1153
28981,581
28984,241
29013,394
29019,392
29021,387
29039,383
29040,406
29043,387
29044,397
29056,368
29086,381
29090,380
29093,396
29099,377
29106,488
29109,504
29112,499
29116,478
29120,498
29121,476
29126,463
29136,676
29139,659
29140,666
29143,546
29145,553
29152,533
29153,561
29155,529
29156,532
29157,486
29168,424
29173,418
29181,413
29187,453
29192,452
29194,449
29209,433
29213,449
29214,774
29217,38
29221,26
29225,810
29226,831
29227,742
29229,720
29230,700
29231,779
29232,765
29233,650
29234,750
29235,657
29236,686
29237,598
29238,613
29239,624
29240,591
29241,607
29242,91
29243,182
29244,199
29245,189
29246,164
29247,164
29248,187
29249,132
29251,125
29252,87
29253,138
29255,99
29256,629
29258,69
29259,42
29260,75
29265,55
29266,55
29269,266
29270,383
29271,360
29272,340
29273,339
29274,331
29275,303
29276,298
29277,307
29278,282
29279,282
29280,278
29281,278
29282,277
29283,354
29284,259
29285,243
29286,258
29287,251
29288,250
29289,267
29290,234
29291,257
29292,238
29293,226
29294,232
29296,481
29297,635
29298,584
29299,625
29300,585
29301,544
29302,576
29303,539
29304,516
29305,529
29306,468
29307,459
29308,464
29309,470
29310,208
29311,464
29312,453
29313,468
29314,457
29315,420
29317,391
29318,395
29319,413
29320,398
29321,381
29322,374
29354,364
29377,332
29378,483
29380,409
29381,392
29382,353
29383,360
29384,380
29385,335
29386,363
29387,335
29388,292
29389,306
29390,272
29391,514
29392,306
29394,264
29395,263
29396,214
29398,209
29399,239
29400,245
29401,221
29402,229
29403,199
29404,655
29405,1449
29406,1168
29407,984
29408,893
29409,848
29410,50
29411,833
29412,777
29413,742
29414,737
29417,656
29419,642
29420,671
29421,569
29422,504
29423,534
29424,525
29425,523
29426,505
29427,527
29428,469
29429,535
29430,503
29431,771
29432,1028
29433,1033
29434,998
29436,927
29437,934
29438,899
29439,859
29440,778
29441,846
29442,835
29444,764
29445,1026
29446,719
29447,739
29449,612
29451,626
29453,566
29454,14
29456,537
29457,508
29458,488
29459,1661
29461,297
29464,3939
29466,2707
29467,2306
29468,1957
29469,1833
29470,1897
29471,1911
29472,1758
29473,464
29474,1634
29475,1508
29476,1560
29477,1463
29478,1527
29479,1430
29480,1315
29481,1313
29482,1324
29483,1254
29484,1242
29486,92
29487,402
29491,93
29493,598
29496,261
29497,210
29499,171
29506,1407
29507,1068
29508,899
29509,921
29510,895
29511,826
29512,773
29514,489
29516,399
29518,386
29519,343
29521,347
29522,287
29524,203
29525,192
29531,105
29539,732
29540,254
29542,162
29543,106
29548,507
29551,362
29554,172
29561,414
29563,351
29565,68
29568,687
29569,442
29570,346
29571,298
29582,18
29589,322
29591,196
29593,146
29594,893
29599,2284
29603,1313
29606,1054
29607,903
29610,740
29611,764
29613,622
29614,558
29615,635
29616,582
29617,524
29618,580
29619,597
29620,536
29622,13
29623,12
29624,11
29625,11
29632,735
29635,617
29636,275
29637,272
29641,94
29642,97
29650,431
29652,389
29653,421
29654,321
29655,324
29656,351
29659,230
29661,20
29665,51
29668,22
29670,1885
29671,1334
29672,924
29673,916
29674,720
29675,618
29676,2943
29677,103
29678,62
29679,772
29681,341
29685,302
29686,283
29687,262
29688,177
29690,571
29691,2123
29692,1674
29693,1567
29694,1440
29695,1417
29696,811
29697,800
29698,824
29699,743
29700,760
29701,529
29702,495
29712,62
29713,52
29722,985
29724,863
29729,673
29731,451
29734,172
29753,4
29757,44
29758,440
29760,315
29761,189
29762,180
29763,165
29764,78
29769,43
29771,368
29775,16
29776,13
29777,1893
29778,1879
29784,1311
29785,625
29786,610
29787,406
29788,365
29789,360
29790,236
29792,134
29793,134
29794,102
29795,85
29799,1255
29800,1223
29801,1005
29802,875
29803,753
29804,661
29805,656
29806,654
29807,641
29808,545
29809,508
29812,1330
29813,1306
29814,1227
29815,1285
29816,1210
29817,1086
29818,904
29819,801
29820,780
29822,577
29823,473
29824,504
29825,1600
29828,359
29829,306
29831,293
29832,225
29833,264
29837,137
29846,7
29847,7
29848,10
29849,18
29852,700
29854,8
29864,1929
29865,514
29866,563
29867,576
29868,623
29869,598
29870,585
29871,557
29872,540
29873,564
29874,544
29875,542
29876,521
29877,521
29878,523
29879,590
29880,504
29881,478
29882,478
29883,494
29884,436
29885,509
29886,492
29887,402
29888,482
29889,486
29890,477
29891,409
29892,404
29893,645
29894,774
29895,787
29896,799
29897,780
29898,715
29899,790
29900,665
29902,679
29903,664
29904,719
29905,685
29906,658
29907,480
29908,630
29909,689
29910,655
29911,657
29912,584
29913,626
29914,622
29915,685
29916,621
29917,620
29918,600
29919,582
29920,274
29921,314
29922,332
29923,334
29924,325
29925,315
29926,325
29927,331
29928,317
29929,325
29930,288
29931,293
29933,286
29934,351
29935,300
29936,271
29937,264
29938,280
29939,282
29940,288
29941,282
29942,273
29943,269
29944,261
29945,267
29946,268
29947,417
29948,433
29949,414
29950,453
29951,432
29952,426
29953,445
29954,434
29955,383
29956,432
29957,406
29958,400
29959,409
29960,448
29961,764
29962,417
29963,384
29964,349
29965,386
29966,381
29967,367
29968,361
29969,379
29970,366
29971,342
29973,355
29978,875
29980,13
29981,13
29982,22
29990,799
29991,667
29999,135
30000,61
30001,147
30002,681
30004,649
30005,501
30006,353
30007,299
30008,336
30009,323
30010,230
30011,220
30013,172
30014,155
30016,107
30017,118
30018,91
30019,68
30020,63
30021,75
30022,48
30023,41
30024,24
30025,14
30045,1198
30046,1144
30047,1099
30048,1027
30049,997
30050,850
30051,807
30052,785
30053,881
30054,800
30069,258
30119,52
30153,35
30154,1694
30155,1523
30156,1380
30157,1246
30158,1218
30159,1157
30160,1003
30161,916
30162,914
30163,926
30175,14
30176,196
30180,8
30191,178
30192,232
30193,232
30194,232
30195,232
30196,232
30197,232
30198,232
30199,232
30200,232
30201,232
30202,232
30203,246
30205,232
30206,139
30207,153
30210,70
30212,57
30213,52
30214,52
30215,55
30216,50
30217,47
30218,240
30219,262
30220,276
30221,259
30222,254
30223,249
30224,254
30225,255
30226,240
30227,250
30228,247
30229,244
30230,247
30231,242
30232,47
30233,238
30234,236
30235,237
30236,237
30237,219
30238,237
30239,235
30240,234
30241,233
30242,232
30243,232
30244,232
30246,362
30247,6
30248,6
30256,150
30257,103
30264,80
30274,44
30275,43
30276,43
30277,43
